Inspection ID,DBA Name,AKA Name,License #,Facility Type,Risk,Address,City State Zip,Inspection Date,Inspection Type,Results,Violations
1296664,Black Magnet Branch,Black Magnet Branch,#29382,School,Risk 1 (High),7133 S Coles (2500E) ,"chicago,IL,60649",10/29/2013,Canvass,Pass,"34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: STORAGE MUST BE ELEVATED OFF FLOORS IN PAINTROOM ,AND HEATING ROOM IN BASEMENT.ALSO CLEAN/MAINTAIN FLOORS IN JANITOR CLOSETS. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: DOOR ATTACHMENT LOOSE IN POOR REPAIR AT BOTTOM OF DOOR #2.MUST REPLACE."
1361055,HUNGRY TACOS,HUNGRY TACOS,2027926,Restaurant,Risk 1 (High),7349 S HALSTED ST ,",IL,60621",09/19/2013,Canvass,Out of Business,
1286341,MCDONALD'S CORPORATION,MCDONALD'S CORPORATION,1243048,Restaurant,Risk 2 (Medium),23 N WESTERN AVE ,"Chicago,IL,60612",10/07/2013,Complaint Re-inspection,Pass,"11. ADEQUATE NUMBER, CONVENIENT, ACCESSIBLE, DESIGNED, AND MAINTAINED - Comments: VIOLATION CORRECTED | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: CLEAN BOTTOM COMPARTMENTS OF THE DEEP FRYERS,HAS GREASE BUILD-UP ALSO CLEAN BETWEEN RUNNERS OF DOOR AT THE CHEST COOLER AT DRIVE THUR AREA  
 | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: CLEAN THE FLOORS INSIDE THE WALK-IN FREEZER IN REAR ALONG WALL BASE AND CORNERS,ALSO IN THE REAR FOOD PREP AREA,AND IN THE STORAGE CLOSET ALONG WALL BASE AND CORNERS 
 | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: REMOVE CLUTTER FROM THE REAR AREA NEAR SHELVING RACKS TO PREVENT RODENT HARBORAGE 
"
1361388,CMM CATERING COMPANY,,2153524,Restaurant,Risk 1 (High),1527 W CHICAGO ,"Chicago,IL,60642",10/04/2013,Complaint Re-inspection,Fail,"21. * CERTIFIED FOOD MANAGER ON SITE WHEN POTENTIALLY HAZARDOUS FOODS ARE  PREPARED AND SERVED - Comments: Violation #21 now corrected. | 10. SEWAGE AND WASTE WATER DISPOSAL, NO BACK SIPHONAGE, CROSS  CONNECTION AND/OR BACK FLOW - Comments: Violation #10 now corrected. | 18. NO EVIDENCE OF RODENT OR INSECT OUTER OPENINGS PROTECTED/RODENT PROOFED, A WRITTEN LOG SHALL BE MAINTAINED AVAILABLE TO THE INSPECTORS - Comments: Outer openingss not rodent proofed and evidence of rodent droppings on premises. Observed rodent dropping in office storage closet along wall-approzimately 5 rat droppings. Side entry door has 1/4 inch gap in left corner. Instructed to rodent proof door to prevent rodent and insect entry. Must remove all activity, have licensed pest control service premises and provided current service invoice. | 24. DISH WASHING FACILITIES: PROPERLY DESIGNED, CONSTRUCTED, MAINTAINED, INSTALLED, LOCATED AND OPERATED - Comments: Dish washing facilities not maintained or operated. While draining and running water in middle compartment basement three compartment sink, water coming left and right sides-water with black griddy substance with foul odor. Instructed to repair sink and/or grease trap to prevent inadequate disposal of waste water. | 29. PREVIOUS MINOR VIOLATION(S) CORRECTED 7-42-090 - Comments:  Previous minor violation not corrected: 1-15-2013, report #1277649: #33-Cutting boards, cooking equipment, sinks, utensils and coolers not cleaned. Instructed to detail clean and sanitize. #34-Floor not maintained through-out premises. Instructed to detail clean floor along wallbase in prep area and provide covers for floor drains. #41-Unused walk-in cooler on premises. Instructed to remove equipment or repair walk-in cooler. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments:  Floor through-out premsies not maintained, carpet and hardwood flooring has been removed. Instructed to repair floor and properly seal floor throught-out premsies. 
 | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: Violation #35 now corrected. | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: Sinks, ice bin and equipment that was stationary behind bar and dining area has been corrected. Instructed to have all equipment in good working condtion. 
 | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: Ventilation fan in toilet rooms not working. Instructed to repair and detail clean ventilation fans.  | 70. NO SMOKING REGULATIONS - Comments: Violation #70 now corrected."
1286337,MCDONALD'S CORPORATION,MCDONALD'S CORPORATION,1243048,Restaurant,Risk 2 (Medium),23 N WESTERN AVE ,"Chicago,IL,60612",10/03/2013,Complaint,Fail,"34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: CLEAN THE FLOORS INSIDE THE WALK-IN  FREEZER IN REAR ALONG WALL BASE AND CORNERS,ALSO IN THE REAR FOOD PREP AREA,AND IN THE STORAGE CLOSET ALONG  WALL BASE AND CORNERS | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: CLEAN BOTTOM COMPARTMENTS OF THE DEEP FRYERS,HAS GREASE BUILD-UP ALSO CLEAN BETWEEN RUNNERS OF DOOR AT THE CHEST COOLER AT DRIVE THUR AREA  | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: REMOVE CLUTTER FROM THE REAR AREA NEAR SHELVING RACKS TO PREVENT RODENT HARBORAGE | 11. ADEQUATE NUMBER, CONVENIENT, ACCESSIBLE, DESIGNED, AND MAINTAINED - Comments: THE HANDSINK AT IN THE REAR PREP AREA NOT WORKING,HAS NO HOT OR COLD RUNNING WATER AT THIS TIME OF INSPECTION,MUST REPAIR  INSTRUCTED TO USE THE HANDSINK AT THE FRONT PREP AREA NEAR THE DRIVE THUR WINDOW TO WASH AND SANITIZE HANDS CITATION ISSUED 7-38-030"
1369378,La Michoacana Natural,La Michoacana Natural,2270685,Restaurant,Risk 2 (Medium),6149 W Grand AVE ,"Chicago,IL,60639",10/01/2013,License Re-inspection,Pass,"1. SOURCE SOUND CONDITION, NO SPOILAGE, FOODS PROPERLY LABELED, SHELLFISH TAGS IN PLACE - Comments: CORRECTED, UNLABELED ICE CREAM BARS ARE NO LONGER ON PREMISES, TAG COLLECTED.  THE ICE CREAM BAR SAMPLES ON PREMISES ARE NOW LABELED PALETERIA EL DE MICHOACAN 2716 W. CERMAK RD CHI IL, 60608. 
 
ALL ICE CREAM PRODUCTS PURCHASED FOR SALE MUST HAVE THE PRODUCERS NAME AND CONTACT INFORMATION AND A LIST OF ALL INGREDIENTS CONTAINED IN SAID PRODUCT. | 2. FACILITIES TO MAINTAIN PROPER TEMPERATURE - Comments: CORRECTED, THE SINGLE DOOR AND DOUBLE DOOR COOLERS NOW HOLD 39 AND 40 DEGREES RESPECTIVELY. | 18. NO EVIDENCE OF RODENT OR INSECT OUTER OPENINGS PROTECTED/RODENT PROOFED, A WRITTEN LOG SHALL BE MAINTAINED AVAILABLE TO THE INSPECTORS - Comments: CORRECTED. | 19. OUTSIDE GARBAGE WASTE GREASE AND STORAGE AREA; CLEAN, RODENT PROOF, ALL CONTAINERS COVERED - Comments: CORRECTED. | 24. DISH WASHING FACILITIES: PROPERLY DESIGNED, CONSTRUCTED, MAINTAINED, INSTALLED, LOCATED AND OPERATED - Comments: CORRECTED, A 3-COMPARTMENT SINK WITH AN ATTACHED METAL DRAINBOARD IS NOW INSTALLED. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: CORRECTED. | 36. LIGHTING: REQUIRED MINIMUM FOOT-CANDLES OF LIGHT PROVIDED, FIXTURES SHIELDED - Comments: THE DISH WASHING AREA IS DARK, INSTALL ADDITIONAL LIGHTING AND SHIELD ALL GLASS BULBS ABOVE THE DISH WASHING AND SERVING AREAS. | 37. TOILET ROOM DOORS SELF CLOSING: DRESSING ROOMS WITH LOCKERS PROVIDED: COMPLETE SEPARATION FROM LIVING/SLEEPING QUARTERS - Comments: Toilet room door not slef closing. Instructed to install self closing device. Living/sleeping quarters attached to rear storage rooms. Instructed to provide complete separation for both areas. 
 | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: Residential stove not properly vented. Instructed to remove stove or install commercial exhaust hood. 
 | 40. REFRIGERATION AND METAL STEM THERMOMETERS PROVIDED AND CONSPICUOUS - Comments: CORRECTED. | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: CORRECTED."
1361371,La Michoacana Natural,La Michoacana Natural,2270685,Restaurant,Risk 2 (Medium),6149 W Grand AVE ,"Chicago,IL,60639",09/27/2013,License,Fail,"1. SOURCE SOUND CONDITION, NO SPOILAGE, FOODS PROPERLY LABELED, SHELLFISH TAGS IN PLACE - Comments: Foods not properly labeled inside reach-in freezer. Observed over 100 ice cream bars without name or address of outside manufacturer or ingredients listed. Instructed to provide label for foods manufacturer from outside source. 'Hled for Inspection' tag placed on ice cream bar. Must provide source for foods. | 24. DISH WASHING FACILITIES: PROPERLY DESIGNED, CONSTRUCTED, MAINTAINED, INSTALLED, LOCATED AND OPERATED - Comments: Dish washing facilities not maintained, operated, installed or constructed. Establishment has 4 compartment sink not large enough to hold largest piece of equipment. Instructed to install larger 3 compartment sink with drainboard. | 18. NO EVIDENCE OF RODENT OR INSECT OUTER OPENINGS PROTECTED/RODENT PROOFED, A WRITTEN LOG SHALL BE MAINTAINED AVAILABLE TO THE INSPECTORS - Comments: Front and rear door not rodent proof. Front and rear door has 1/4 inch gap across bottom of both doors. Instructed to rodent proof doors to prevent rodent and insect entry. | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: Unnecessary articles stored in adjacent rear room. Instructed to remove all unused article and elevate supplies 6 inches or higher and away from wall. | 2. FACILITIES TO MAINTAIN PROPER TEMPERATURE - Comments: Front 2 door prep cooler and 1 door cooler in rear not maintaining proper temperature. Instructed that all coolers must maintain 40 F or below. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: Ventilation not provided in toilet room. Instructed to install exhaust fan. 
 
Residential stove not properly vented. Instructed to remove stove or install commercial exhaust hood. | 40. REFRIGERATION AND METAL STEM THERMOMETERS PROVIDED AND CONSPICUOUS - Comments: Thermometer not provided for several coolers. Instructed to provide thermometers conspicuous inside all coolers. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: Several holes noted in walls around pipes. Instructed to seal all openings. | 37. TOILET ROOM DOORS SELF CLOSING: DRESSING ROOMS WITH LOCKERS PROVIDED: COMPLETE SEPARATION FROM LIVING/SLEEPING QUARTERS - Comments: Toilet room door not slef closing. Instructed to install self closing device. 
 
Living/sleeping quarters attached to rear storage rooms. Instructed to provide complete separation for both areas. | 19. OUTSIDE GARBAGE WASTE GREASE AND STORAGE AREA; CLEAN, RODENT PROOF, ALL CONTAINERS COVERED - Comments: Outside area not maintaied and creating rodent nuisance. Observed unsued equipment, boxes and various debris along rear of building. Instructed to remove all unused articles and detail clean area."
1106878,FILIPINO AMERICAN COUNCIL,RIZAL CENTER,2225427,Golden Diner,Risk 1 (High),1332 W DRIVING PARK ROAD BSMT ,",IL,",09/26/2013,Canvass,Out of Business,
1369223,CUPCAKES FOR COURAGE,CUPCAKES FOR COURAGE,2263359,Mobile Food Dispenser,Risk 3 (Low),108 W PARK ,"ELMHURST,IL,60126",09/25/2013,License Re-inspection,Pass,"18. NO EVIDENCE OF RODENT OR INSECT OUTER OPENINGS PROTECTED/RODENT PROOFED, A WRITTEN LOG SHALL BE MAINTAINED AVAILABLE TO THE INSPECTORS - Comments: VIOLATIONS CORRECTED | 1. SOURCE SOUND CONDITION, NO SPOILAGE, FOODS PROPERLY LABELED, SHELLFISH TAGS IN PLACE - Comments: VIOLATION CORRECTED | 2. FACILITIES TO MAINTAIN PROPER TEMPERATURE - Comments: VIOLATION CORRECTED | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: MUST PROVIDE BACK FLOW DEVICE ON THE MOP SINK | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: WATER PRESSURE AT THE HANDSINK IS VERY SLOW,MUST REPAIR 
"
1361182,CUPCAKES FOR COURAGE,CUPCAKES FOR COURAGE,2263359,Mobile Food Dispenser,Risk 3 (Low),108 W PARK ,"ELMHURST,IL,60126",09/24/2013,License,Fail,"2. FACILITIES TO MAINTAIN PROPER TEMPERATURE - Comments: ONE OF THE COLD HOLDING UNITS BY THE REAR WINDOW  PASSANGER SIDE NOT MAINTAING PROPER TEMPERATURE READING 50.9F | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: MUST PROVIDE BACK FLOW DEVICE ON THE MOP SINK | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: WATER PRESSURE AT THE HANDSINK IS VERY SLOW,MUST REPAIR | 1. SOURCE SOUND CONDITION, NO SPOILAGE, FOODS PROPERLY LABELED, SHELLFISH TAGS IN PLACE - Comments: MUST  PROVIDE PLANS OF COMMISSORY WHERE FOOD IS PREPARE,NEEDS PICTURES AND LAYOUT OF EQUIPMENT | 18. NO EVIDENCE OF RODENT OR INSECT OUTER OPENINGS PROTECTED/RODENT PROOFED, A WRITTEN LOG SHALL BE MAINTAINED AVAILABLE TO THE INSPECTORS - Comments: THE REAR EXIT DOOR IS NOT RODENT PROOF,HAS A 1/4 INCH GAP AT BOTTOM OF DOOR,MUST REPAIR TO PREVENT RODENT ENTRY ALSO OPENING OF WINDOW MUST BE PROVIDE WITH A SCREEN AND MUST PROVIDE A COMPLETE PEST CONTROL LOG BOOK  WHICH HAS  SEVERAL DOUCEMENTS MISSING ( PEST CONTROL LICENSE AND ,TENCHICAN LICENSE)"
1361108,SPORT SERVICE SOLDIER FIELD/SUITE PANTRY D,SUITE PANTRY D,1354323,Restaurant,Risk 2 (Medium),1410 S MUSEUM CAMPUS DR. ,",IL,",09/20/2013,Canvass,Out of Business,
1361350,CMM CATERING COMPANY,,2153524,Restaurant,Risk 1 (High),1527 W CHICAGO ,"Chicago,IL,60642",09/19/2013,Complaint,Fail,"10. SEWAGE AND WASTE WATER DISPOSAL, NO BACK SIPHONAGE, CROSS  CONNECTION AND/OR BACK FLOW - Comments: Sewage and inadequate disposal of waste water. Observe standing water/raw sewage in basement through-out including basement prep area around and under equipment. Observed distinct sewage odor coming up from basement standing water. Instructed owner that standing water/raw sewage must be removed and plumbing must be corrected from licensed plumber. Critical citation issued 7-38-030. | 21. * CERTIFIED FOOD MANAGER ON SITE WHEN POTENTIALLY HAZARDOUS FOODS ARE  PREPARED AND SERVED - Comments: No Certified Food Manager on premises while preparing and serving potentially hazardous food-Ground Beef at 30.9 F inside cooler. Instructed that a certified food manager must be on premises and certified must be posted at all times of operation. Serious citation issued 7-38-012. | 18. NO EVIDENCE OF RODENT OR INSECT OUTER OPENINGS PROTECTED/RODENT PROOFED, A WRITTEN LOG SHALL BE MAINTAINED AVAILABLE TO THE INSPECTORS - Comments: Outer openingss not rodent proofed and evidence of rodent droppings on premises. Observed rodent dropping in office storage closet along wall-approzimately 5 rat droppings. Observed approximately 30 plus live gnats in men's toilet room. Side entry door has 1/4 inch gap in left corner. Instructed to rodent proof door to prevent rodent and insect entry. Must remove all activity, have licensed pest control service premises and provided current service invoice. Serious citation issued 7-38-020. | 70. NO SMOKING REGULATIONS - Comments: 'No Smoking' regulations not being enforced on premises. Observed ashtray in basement across from prep area with ashtry with ashes and cigarette butts insde, also cigarette butts inside urinals in men's toilet room. Also, 'No Smoking' signs not posted or disaplyed in plain view. Instructed that no smoking is allowed on premises  and 'No Smoking' signs must be posted inside establishment on and doors. Citation issued 7-32-020. | 29. PREVIOUS MINOR VIOLATION(S) CORRECTED 7-42-090 - Comments: Previous minor violation not corrected: 1-15-2013, report #1277649:  
#33-Cutting boards, cooking equipment, sinks, utensils and coolers not cleaned. Instructed to detail clean and sanitize. 
#34-Floor not maintained through-out premises. Instructed to detail clean floor along wallbase in prep area and provide covers for floor drains. 
#41-Unused walk-in cooler on premises. Instructed to remove equipment or repair walk-in cooler. 
Serious citation issued 7-42-090. | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: Sinks, ice bin and equipment that was stationary behind bar and dining area has been corrected. Instructed to have all equipment in good working condtion. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: Floor through-out premsies not maintained, carpet and hardwood flooring has been removed. Instructed to repair floor and properly seal floor throught-out premsies. | 24. DISH WASHING FACILITIES: PROPERLY DESIGNED, CONSTRUCTED, MAINTAINED, INSTALLED, LOCATED AND OPERATED - Comments: Dish washing facilities not maintained or operated. While draining and running water in middle compartment basement three compartment sink, water coming left and right sides-water with black griddy substance with foul odor. Instructed to repair sink and/or grease trap to prevent inadequate disposal of waste water. Serious citation issued 7-38-030. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: Walls not maintained in toilet room. Instructed to replace missing wall tile. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: Ventilation fan in toilet rooms not working. Instructed to repair ventilation fans. 
 
Left side handsink leaking at drainline. Instructed to repair to prevent leak. 
 
Women's toilet(last)not working. Instructed to repair to have toilet properly flush."
1115030,SPORT SERVICE SOLDIER FIELD /SUITE PANTRY C,SUITE PANTRY C,1354323,Restaurant,Risk 2 (Medium),1410 S MUSEUM CAMPUS ,",IL,",09/19/2013,Canvass,Out of Business,
1115029,SPORT SERVICE SOLDIER FIELD,SUITE PANTRY B,1354323,Restaurant,Risk 2 (Medium),1410 S MUSEUM CAMPUS DR. ,",IL,",09/19/2013,Canvass,Out of Business,
1361338,KENDALL COLLEGE,KENDALL COLLEGE/CULINARY SCHOOL KITCHEN CLASSROOMS,2013962,COLLEGE,Risk 1 (High),900 N NORTH BRANCH ST ,"Chicago,IL,60642",09/17/2013,Canvass Re-inspection,Pass,"19. OUTSIDE GARBAGE WASTE GREASE AND STORAGE AREA; CLEAN, RODENT PROOF, ALL CONTAINERS COVERED - Comments: Violation #19 now corrected. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments:  320B, 320A Storage Room, DevosKitch en floor not maintained or cleaned. Instructed to detail clean daily and remove food debris behind equipment. 
 | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: 340-Ventilation covers not maintained or cleaned. Instructed to detail clean. Woodmode-Walls in prep area not maintained. Instructed to detail clean and/or repaint surface. 320A-Hole noted in wall behind door in storage room. Instructed to repair and seal opening. 
 | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments:  CLEAN BOTTOM COMPARTMENT OF DEEP FRYER HAS GREASE BUILD-UP INSIDE COMPARTMENT LOCATED IN ROOM 340 KITCHEN ALSO CLEANN SHELVING RACKS WHERE POTS AND PANS ARE LOCATED IN THE GM KITCHEN ALSO CLEAN EXTERIOR OF LIGHT SHEILDS IN THE GM KITCHEN ALSO CLEAN BOTTOM COMPARTMENT OF DEEP FRYER IN THE KRAFT CUILLINARY CENTER ALSO CLEAN EXTERIOR OF BULK CONTAINERS ROOM 320(A) PASTRY AND CLEAN FANS IN THE PASTRY WALK-IN COOLER 
 | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments:  Devos-Water pressure low(right)at exposed handsink. Instructed to increase water pressure. 
 | 40. REFRIGERATION AND METAL STEM THERMOMETERS PROVIDED AND CONSPICUOUS - Comments:  MUST PROVIDE A THERMOMETER INSIDE THE BEVERAGE COOLER LOCATED IN SERVICE AREA ON 5TH FLOOR 
 | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: MUST ELEVATE STOCK (LIQUOR) ON THE 5TH FLOOR BEVERAGE STORAGE AREA 6' OFF THE FLOOR 
 | 42. APPROPRIATE METHOD OF HANDLING OF FOOD (ICE) HAIR RESTRAINTS AND CLEAN APPAREL WORN - Comments:  Employees not wearing proper hair restraints through-out prep areas. Instructed to provide proper hair restraint for all employees. 
 | 18. NO EVIDENCE OF RODENT OR INSECT OUTER OPENINGS PROTECTED/RODENT PROOFED, A WRITTEN LOG SHALL BE MAINTAINED AVAILABLE TO THE INSPECTORS - Comments: Violation #18 now corrected."
1360903,"Enrique Jiminez Foods, Inc.","Enrique Jiminez Foods, Inc.",2284506,Shared Kitchen User (Short Term),Risk 1 (High),4327 N Ottawa AVE ,"Norridge,IL,60706",09/12/2013,License,Pass,
1361321,KENDALL COLLEGE,KRAFT CULINARY CENTER,2013962,School,Risk 1 (High),900 N NORTH BRANCH ST ,"Chicago,IL,60642",09/09/2013,Canvass,Out of Business,
1361330,KENDALL COLLEGE,LAB KITCHEN A ROOM 120A,2013962,School,Risk 1 (High),900 N NORTH BRANCH ST ,"Chicago,IL,60642",09/09/2013,Canvass,Out of Business,
1361329,KENDALL COLLEGE,CHOCOLATE & SUGAR KITCHEN ROOM 317,2013962,School,Risk 1 (High),900 N NORTH BRANCH ST ,"Chicago,IL,60642",09/09/2013,Canvass,Out of Business,
1361328,KENDALL COLLEGE,COOKTEK PASTRY 2 ROOM 320B,2013962,School,Risk 1 (High),900 N NORTH BRANCH ST ,"Chicago,IL,60642",09/09/2013,Canvass,Out of Business,
1146519,KENDALL COLLEGE,KENDALL COLLEGE/CULINARY SCHOOL KITCHEN CLASSROOMS,2013962,COLLEGE,Risk 1 (High),900 N NORTH BRANCH ST ,"Chicago,IL,60642",09/09/2013,Canvass,Fail,"34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: 320B, 320A Storage Room, DevosKitch en floor not maintained or cleaned. Instructed to detail clean daily and remove food debris behind equipment. Must replace missing floor cover from floor drain 320A Storage room. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: Devos-Water pressure low(right)at exposed handsink. Instructed to increase water pressure. | 18. NO EVIDENCE OF RODENT OR INSECT OUTER OPENINGS PROTECTED/RODENT PROOFED, A WRITTEN LOG SHALL BE MAINTAINED AVAILABLE TO THE INSPECTORS - Comments: Outer openings not protected or rodent proofed. Observed Riverwalk door with 1/4 in gap across bottom of door and both overhead dock doors in loading area with 1/2 to 1 inch gap in corners. Instructed to repair and rodent proof doors to prevent rodent and insect entry. Observed approximately 6 houseflies in store room next to dock area. Recommend installing air curtains or fan to prevent fly entry when overhead doors are opened. Instructed to remove all live activity. Serious citation issued 7-38-020. | 19. OUTSIDE GARBAGE WASTE GREASE AND STORAGE AREA; CLEAN, RODENT PROOF, ALL CONTAINERS COVERED - Comments: Outside grease box not maintained, cleaned or rodent-insect proof. Observed grease box with encrusted waste grease along sides and top of grease box attracting pest. Instructed to detail clean grease box to prevent rodent and nuisance. Serious citation issued 7-38-020. | 40. REFRIGERATION AND METAL STEM THERMOMETERS PROVIDED AND CONSPICUOUS - Comments: 5FL Beverage-Cooler not provided with thermometer. Instructed to provide thermometer conspicuous inside all coolers. | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: 5Fl Beverage-Alcohol room not maintained. Instructed to elevate stock 6 inches or higher and away from wall. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: CLEAN BOTTOM COMPARTMENT OF DEEP FRYER HAS GREASE BUILD-UP INSIDE COMPARTMENT LOCATED IN ROOM 340 KITCHEN ALSO CLEANN SHELVING RACKS WHERE POTS AND PANS ARE LOCATED IN THE GM KITCHEN ALSO CLEAN EXTERIOR OF LIGHT SHEILDS IN THE GM KITCHEN ALSO CLEAN BOTTOM COMPARTMENT OF DEEP FRYER IN THE KRAFT CUILLINARY CENTER ALSO CLEAN EXTERIOR OF BULK CONTAINERS ROOM 320(A) PASTRY AND CLEAN FANS IN THE PASTRY WALK-IN COOLER | 40. REFRIGERATION AND METAL STEM THERMOMETERS PROVIDED AND CONSPICUOUS - Comments: MUST PROVIDE A THERMOMETER INSIDE THE BEVERAGE COOLER LOCATED IN SERVICE AREA ON 5TH FLOOR | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: MUST ELEVATE STOCK (LIQUOR) ON THE 5TH FLOOR BEVERAGE STORAGE AREA 6' OFF THE FLOOR | 42. APPROPRIATE METHOD OF HANDLING OF FOOD (ICE) HAIR RESTRAINTS AND CLEAN APPAREL WORN - Comments: Employees not wearing proper hair restraints through-out prep areas. Instructed to provide proper hair restraint for all employees. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: 340-Ventilation covers not maintained or cleaned. Instructed to detail clean. 
Woodmode-Walls in prep area not maintained. Instructed to detail clean and/or repaint surface. 
320A-Hole noted in wall behind door in storage room. Instructed to repair and seal opening."
